time,x,y,z,yaw,pitch,roll,speed
15.24,4.23388,-11.6359,7.30E-09,-1.41419,1.31E-08,5.49E-09,2.00E+01
15.26,4.3015,-12.0762,0,-1.41726,0,0,2.00E+01
15.28,4.36789,-12.5174,7.30E-09,-1.4192,1.31E-08,5.49E-09,2.00E+01
15.3,4.43436,-12.9591,2.22E-08,-1.42115,-1.31E-08,5.49E-09,2.00E+01
15.32,4.50092,-13.4014,1.46E-08,-1.4231,2.25E-14,1.10E-08,2.00E+01
15.34,4.56684,-13.8444,0,-1.42489,0,0,2.00E+01
15.36,4.63037,-14.2883,7.60E-09,-1.42615,1.31E-08,-5.49E-09,2.00E+01
15.38,4.69398,-14.7329,0,-1.42741,0,0,2.00E+01
15.4,4.75767,-15.178,7.60E-09,-1.42867,1.31E-08,-5.49E-09,2.00E+01
15.42,4.82121,-15.6238,7.60E-09,-1.43347,1.31E-08,-5.49E-09,2.00E+01
15.44,4.88244,-16.0705,1.52E-08,-1.43479,-2.25E-14,-1.10E-08,2.00E+01
15.46,4.94375,-16.5178,0,-1.43611,0,0,2.00E+01
15.48,5.00515,-16.9657,0,-1.43744,0,0,2.00E+01
15.5,5.0647,-17.4144,0,-1.43939,0,0,2.00E+01
15.52,5.12325,-17.8639,0,-1.44168,0,0,2.00E+01
15.54,5.18188,-18.314,0,-1.44397,0,0,2.00E+01
15.56,5.23972,-18.7648,7.30E-09,-1.44645,-1.31E-08,5.49E-09,2.00E+01
15.58,5.29435,-19.2166,7.30E-09,-1.44961,-1.31E-08,5.49E-09,2.00E+01
15.6,5.34905,-19.6689,7.30E-09,-1.45278,-1.31E-08,5.49E-09,2.00E+01
15.62,5.40382,-20.1219,0,-1.45595,0,0,2.00E+01
15.64,5.45394,-20.576,-7.60E-09,-1.45841,-1.31E-08,5.49E-09,2.00E+01
15.66,5.50357,-21.0308,0,-1.46079,0,0,2.00E+01
15.68,5.55326,-21.4862,7.60E-09,-1.46318,-1.31E-08,-5.49E-09,2.00E+01
15.7,5.60073,-21.9406,7.60E-09,-1.47023,-1.31E-08,-5.49E-09,2.00E+01
15.72,5.64461,-22.3942,7.60E-09,-1.48095,-1.31E-08,-5.49E-09,2.30E+01
15.74,5.68554,-22.8468,-7.30E-09,-1.49226,1.31E-08,-5.49E-09,2.30E+01
15.76,5.71904,-23.2988,-7.30E-09,-1.50028,1.31E-08,-5.49E-09,2.30E+01
15.78,5.7494,-23.7499,-7.30E-09,-1.50691,1.31E-08,-5.49E-09,2.30E+01
15.8,5.77967,-24.1997,-9.89E-16,-1.51352,2.63E-08,7.58E-15,2.30E+01
15.82,5.80412,-24.6487,-9.89E-16,-1.52008,2.63E-08,7.58E-15,2.30E+01
15.84,5.82227,-25.0968,-9.89E-16,-1.52658,2.63E-08,7.58E-15,2.30E+01
15.86,5.84037,-25.5437,-7.60E-09,-1.53307,3.94E-08,5.49E-09,2.30E+01
15.88,5.85628,-25.9895,-7.60E-09,-1.54069,3.94E-08,5.49E-09,2.30E+01
15.9,5.86476,-26.4343,-7.60E-09,-1.55226,1.31E-08,5.49E-09,2.30E+01
15.92,5.87069,-26.8779,-4.51E-16,-1.56272,2.63E-08,-1.22E-14,2.30E+01
15.94,5.87212,-27.3204,7.30E-09,4.71196,1.31E-08,5.49E-09,2.30E+01
15.96,5.87011,-27.7617,-7.30E-09,4.70343,3.94E-08,-5.49E-09,2.30E+01
15.98,5.86447,-28.2017,5.38E-16,4.69485,-3.06E-20,-1.98E-14,2.30E+01
16,5.85456,-28.6405,5.38E-16,4.68623,-3.06E-20,-1.98E-14,2.30E+01
16.02,5.84183,-29.078,9.89E-16,4.67758,-2.63E-08,-7.58E-15,2.30E+01
16.04,5.82405,-29.5141,9.89E-16,4.66887,-2.63E-08,-7.58E-15,2.30E+01
16.06,5.80421,-29.9489,1.46E-08,4.66016,2.25E-14,1.10E-08,2.30E+01
16.08,5.77861,-30.3822,7.00E-09,4.65137,1.31E-08,1.65E-08,2.30E+01
16.1,5.75166,-30.8143,1.46E-08,4.64259,-2.63E-08,1.10E-08,2.30E+01
16.12,5.7183,-31.2446,1.46E-08,4.63372,-2.63E-08,1.10E-08,2.30E+01
16.14,5.68421,-31.6738,1.46E-08,4.62487,-2.63E-08,1.10E-08,2.30E+01
16.16,5.64315,-32.1011,1.46E-08,4.61727,-2.63E-08,1.10E-08,2.30E+01
16.18,5.60176,-32.5272,2.98E-08,4.60958,1.27E-23,4.28E-23,2.30E+01
16.2,5.55415,-32.9514,2.98E-08,4.59649,-8.81E-23,-2.72E-23,2.30E+01
16.22,5.50243,-33.3739,2.98E-08,4.57791,1.13E-22,5.98E-23,2.30E+01
16.24,5.4445,-33.7944,2.25E-08,4.57337,1.31E-08,-5.49E-09,2.30E+01
16.26,5.38674,-34.2137,2.25E-08,4.56884,1.31E-08,-5.49E-09,2.30E+01
16.28,5.32382,-34.6311,2.25E-08,4.56441,1.31E-08,-5.49E-09,2.30E+01
16.3,5.2595,-35.047,2.25E-08,4.56001,1.31E-08,-5.49E-09,2.30E+01
16.32,5.19537,-35.4618,2.25E-08,4.55563,1.31E-08,-5.49E-09,2.30E+01
16.34,5.12718,-35.8746,1.52E-08,4.54642,-2.25E-14,-1.10E-08,2.30E+01
16.36,5.0563,-36.2858,2.25E-08,4.5353,-1.31E-08,-5.49E-09,2.30E+01
16.38,4.98216,-36.6953,2.99E-10,4.52264,2.63E-08,-1.10E-08,2.30E+01
16.4,4.90082,-37.1021,2.99E-10,4.51271,-2.25E-14,-1.10E-08,2.30E+01
16.42,4.819,-37.5076,2.99E-10,4.50307,-2.25E-14,-1.10E-08,2.30E+01
16.44,4.72945,-37.9102,1.49E-08,4.49215,2.63E-08,-2.31E-15,2.30E+01
16.46,4.63862,-38.3113,0,4.48101,0,0,2.30E+01
16.48,4.54119,-38.7097,0,4.47015,0,0,2.30E+01
16.5,4.44177,-39.1063,7.60E-09,4.45939,-1.31E-08,-5.49E-09,2.30E+01
16.52,4.33693,-39.5002,-7.60E-09,4.44925,-1.31E-08,5.49E-09,2.30E+01
16.54,4.22935,-39.8922,-7.60E-09,4.43946,-1.31E-08,5.49E-09,2.30E+01
16.56,4.11781,-40.2818,-7.60E-09,4.42912,-1.31E-08,5.49E-09,2.30E+01
16.58,4.00294,-40.6692,2.99E-10,4.41833,-2.25E-14,-1.10E-08,2.30E+01
16.6,3.88358,-41.054,0,4.40782,0,0,2.30E+01
16.62,3.76204,-41.4368,0,4.39748,0,0,2.30E+01
16.64,3.63505,-41.8166,0,4.38708,0,0,2.30E+01
16.66,3.50682,-42.1948,7.30E-09,4.37668,1.31E-08,5.49E-09,2.30E+01
16.68,3.37235,-42.5694,7.30E-09,4.36628,1.31E-08,5.49E-09,2.30E+01
16.7,3.23752,-42.9427,-7.60E-09,4.3559,-1.31E-08,5.49E-09,2.30E+01
16.72,3.09578,-43.3121,-7.60E-09,4.34385,-1.31E-08,5.49E-09,2.30E+01
16.74,2.95374,-43.6802,0,4.3326,0,0,2.30E+01
16.76,2.8052,-44.0443,0,4.32858,0,0,2.30E+01
16.78,2.65711,-44.4073,7.60E-09,4.32457,-1.31E-08,-5.49E-09,2.30E+01
16.8,2.5071,-44.7683,7.60E-09,4.3098,1.31E-08,-5.49E-09,2.30E+01
16.82,2.35354,-45.1264,7.60E-09,4.30854,1.31E-08,-5.49E-09,2.30E+01
16.84,2.20045,-45.4835,0,4.30729,0,0,2.30E+01
16.86,2.04783,-45.8394,0,4.30604,0,0,2.30E+01
16.88,1.895,-46.194,-1.46E-08,4.30568,-2.25E-14,-1.10E-08,2.30E+01
16.9,1.74249,-46.5473,0,4.30553,0,0,2.30E+01
16.92,1.59045,-46.8996,0,4.30538,0,0,2.30E+01
16.94,1.43888,-47.2508,7.30E-09,4.30523,1.31E-08,5.49E-09,2.30E+01
16.96,1.28779,-47.6008,0,4.30508,0,0,2.30E+01
16.98,1.13718,-47.9498,-7.30E-09,4.30494,-1.31E-08,-5.49E-09,2.30E+01
17,0.987045,-48.2977,-1.46E-08,4.30494,-2.25E-14,-1.10E-08,2.30E+01
17.02,0.837384,-48.6444,-1.52E-08,4.30494,2.25E-14,1.10E-08,2.30E+01
17.04,0.688198,-48.9901,0,4.30494,0,0,2.30E+01
17.06,0.539487,-49.3346,0,4.30494,0,0,2.30E+01
17.08,0.391253,-49.6781,7.30E-09,4.30494,1.31E-08,5.49E-09,2.30E+01
17.1,0.243425,-50.0204,0,4.30487,0,0,2.30E+01
17.12,0.0959649,-50.3616,0,4.30467,0,0,2.30E+01
17.14,-0.0510192,-50.7017,-7.60E-09,4.30448,-1.31E-08,5.49E-09,2.30E+01
17.16,-0.19758,-51.0406,-1.52E-08,4.30442,2.25E-14,1.10E-08,2.30E+01
17.18,-0.343686,-51.3785,7.30E-09,4.3044,1.31E-08,5.49E-09,2.30E+01
17.2,-0.489315,-51.7152,7.30E-09,4.30439,1.31E-08,5.49E-09,2.30E+01
17.22,-0.634468,-52.0508,2.25E-08,4.30437,1.31E-08,-5.49E-09,2.30E+01
17.24,-0.779144,-52.3854,7.30E-09,4.30435,1.31E-08,5.49E-09,2.30E+01
17.26,-0.923345,-52.7188,7.30E-09,4.30434,1.31E-08,5.49E-09,2.30E+01
17.28,-1.06707,-53.0512,1.46E-08,4.30432,2.25E-14,1.10E-08,2.30E+01
17.3,-1.21032,-53.3824,1.46E-08,4.30431,2.25E-14,1.10E-08,2.30E+01
17.32,-1.35309,-53.7125,2.22E-08,4.30429,1.31E-08,5.49E-09,2.30E+01
17.34,-1.49538,-54.0415,2.22E-08,4.30428,1.31E-08,5.49E-09,2.30E+01
17.36,-1.6372,-54.3695,7.60E-09,4.30427,1.31E-08,-5.49E-09,2.30E+01
17.38,-1.77854,-54.6963,7.60E-09,4.30425,1.31E-08,-5.49E-09,2.30E+01
17.4,-1.91941,-55.022,7.60E-09,4.30424,1.31E-08,-5.49E-09,2.30E+01
17.42,-2.0598,-55.3466,1.52E-08,4.30422,-2.25E-14,-1.10E-08,2.30E+01
17.44,-2.19971,-55.6702,1.52E-08,4.30421,-2.25E-14,-1.10E-08,2.30E+01
17.46,-2.33915,-55.9926,2.25E-08,4.30421,1.31E-08,-5.49E-09,2.30E+01
17.48,-2.47811,-56.3139,2.25E-08,4.30421,1.31E-08,-5.49E-09,2.30E+01
17.5,-2.61659,-56.6341,2.25E-08,4.30421,1.31E-08,-5.49E-09,2.30E+01
17.52,-2.7546,-56.9532,7.30E-09,4.30421,1.31E-08,5.49E-09,2.30E+01
17.54,-2.89213,-57.2713,7.30E-09,4.30421,1.31E-08,5.49E-09,2.30E+01
17.56,-3.02919,-57.5882,7.30E-09,4.30421,1.31E-08,5.49E-09,2.30E+01
17.58,-3.16577,-57.904,1.46E-08,4.30421,2.25E-14,1.10E-08,2.30E+01
17.6,-3.30187,-58.2187,1.46E-08,4.30421,2.25E-14,1.10E-08,2.30E+01
17.62,-3.4375,-58.5323,2.22E-08,4.30421,1.31E-08,5.49E-09,2.30E+01
17.64,-3.57257,-58.8446,2.22E-08,4.30421,1.31E-08,5.49E-09,2.30E+01
17.66,-3.70708,-59.1557,2.22E-08,4.30421,1.31E-08,5.49E-09,2.30E+01
17.68,-3.84104,-59.4654,7.60E-09,4.30421,1.31E-08,-5.49E-09,2.30E+01
17.7,-3.97444,-59.7739,7.60E-09,4.30421,1.31E-08,-5.49E-09,2.30E+01
17.72,-4.10729,-60.0811,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
17.74,-4.23958,-60.387,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
17.76,-4.37132,-60.6916,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
17.78,-4.5025,-60.9949,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
17.8,-4.63313,-61.297,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
17.82,-4.7632,-61.5977,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
17.84,-4.89271,-61.8972,0,4.30421,0,0,1.70E+01
17.86,-5.02167,-62.1954,0,4.30421,0,0,1.70E+01
17.88,-5.15007,-62.4923,0,4.30421,0,0,1.70E+01
17.9,-5.27791,-62.7879,0,4.30421,0,0,1.70E+01
17.92,-5.40521,-63.0822,0,4.30421,0,0,1.70E+01
17.94,-5.53194,-63.3753,0,4.30421,0,0,1.70E+01
17.96,-5.65812,-63.6671,0,4.30421,0,0,1.70E+01
17.98,-5.78374,-63.9575,0,4.30421,0,0,1.70E+01
18,-5.90881,-64.2467,-1.46E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.02,-6.03332,-64.5346,-7.30E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.04,-6.15728,-64.8213,0,4.30421,0,0,1.70E+01
18.06,-6.28068,-65.1066,0,4.30421,0,0,1.70E+01
18.08,-6.40352,-65.3907,0,4.30421,0,0,1.70E+01
18.1,-6.52581,-65.6734,7.30E-09,4.30421,1.31E-08,5.49E-09,1.70E+01
18.12,-6.64755,-65.9549,7.30E-09,4.30421,1.31E-08,5.49E-09,1.70E+01
18.14,-6.76872,-66.2351,7.30E-09,4.30421,1.31E-08,5.49E-09,1.70E+01
18.16,-6.88935,-66.514,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.18,-7.00941,-66.7917,-7.90E-09,4.30421,1.31E-08,1.65E-08,1.70E+01
18.2,-7.12892,-67.068,-2.99E-10,4.30421,2.63E-08,1.10E-08,1.70E+01
18.22,-7.24788,-67.3431,1.46E-08,4.30421,2.25E-14,1.10E-08,1.70E+01
18.24,-7.36628,-67.6168,1.46E-08,4.30421,2.25E-14,1.10E-08,1.70E+01
18.26,-7.48412,-67.8893,1.46E-08,4.30421,2.25E-14,1.10E-08,1.70E+01
18.28,-7.60141,-68.1605,2.22E-08,4.30421,1.31E-08,5.49E-09,1.70E+01
18.3,-7.71814,-68.4304,2.22E-08,4.30421,1.31E-08,5.49E-09,1.70E+01
18.32,-7.83432,-68.6991,2.22E-08,4.30421,1.31E-08,5.49E-09,1.70E+01
18.34,-7.94994,-68.9664,1.49E-08,4.30421,2.63E-08,-2.31E-15,1.70E+01
18.36,-8.065,-69.2325,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.38,-8.17951,-69.4973,7.60E-09,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.4,-8.29346,-69.7608,1.52E-08,4.30421,-2.25E-14,-1.10E-08,1.70E+01
18.42,-8.40686,-70.023,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.44,-8.5197,-70.2839,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.46,-8.63199,-70.5435,2.25E-08,4.30421,1.31E-08,-5.49E-09,1.70E+01
18.48,-8.74372,-70.8019,2.98E-08,4.30421,1.06E-22,1.00E-22,1.70E+01
18.5,-8.8549,-71.059,2.25E-08,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.52,-8.96552,-71.3148,2.25E-08,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.54,-9.07558,-71.5693,1.49E-08,4.30421,-1.51E-20,-9.89E-15,1.70E+01
18.56,-9.18509,-71.8225,7.30E-09,4.30421,-1.31E-08,5.49E-09,1.70E+01
18.58,-9.29404,-72.0744,7.30E-09,4.30421,-1.31E-08,5.49E-09,1.70E+01
18.6,-9.40243,-72.325,7.30E-09,4.30421,-1.31E-08,5.49E-09,1.70E+01
18.62,-9.51027,-72.5744,1.49E-08,4.30421,-1.51E-20,-9.89E-15,1.70E+01
18.64,-9.61756,-72.8225,1.49E-08,4.30421,-1.52E-20,-9.89E-15,1.70E+01
18.66,-9.72429,-73.0693,1.49E-08,4.30421,-1.52E-20,-9.89E-15,1.70E+01
18.68,-9.83046,-73.3148,2.25E-08,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.7,-9.93608,-73.559,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.72,-10.0411,-73.8019,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.74,-10.1456,-74.0436,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.76,-10.2496,-74.2839,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.78,-10.353,-74.523,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.8,-10.4558,-74.7608,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.82,-10.5581,-74.9973,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.84,-10.6598,-75.2326,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.86,-10.761,-75.4665,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.88,-10.8616,-75.6992,7.60E-09,4.30421,-1.31E-08,-5.49E-09,1.70E+01
18.9,-10.9617,-75.9305,0,4.30421,0,0,1.70E+01
18.92,-11.0612,-76.1606,0,4.30421,0,0,1.70E+01
18.94,-11.1601,-76.3894,0,4.30421,0,0,1.70E+01
18.96,-11.2585,-76.6169,0,4.30421,0,0,1.70E+01
18.98,-11.3564,-76.8432,0,4.30421,0,0,1.70E+01
19,-11.4537,-77.0681,0,4.30421,0,0,1.70E+01
19.02,-11.5504,-77.2918,0,4.30421,0,0,1.70E+01
19.04,-11.6466,-77.5141,0,4.30421,0,0,1.70E+01
19.06,-11.7422,-77.7352,0,4.30421,0,0,1.70E+01
19.08,-11.8372,-77.955,0,4.30421,0,0,1.70E+01
19.1,-11.9317,-78.1736,0,4.30421,0,0,1.70E+01
19.12,-12.0257,-78.3908,0,4.30421,0,0,1.70E+01
19.14,-12.1191,-78.6067,0,4.30421,0,0,1.70E+01
19.16,-12.2119,-78.8214,0,4.30421,0,0,1.70E+01
19.18,-12.3042,-79.0348,0,4.30421,0,0,1.70E+01
19.2,-12.3959,-79.2469,0,4.30421,0,0,1.70E+01
19.22,-12.4871,-79.4577,0,4.30421,0,0,1.70E+01
19.24,-12.5777,-79.6672,0,4.30421,0,0,1.70E+01
19.26,-12.6678,-79.8755,0,4.30421,0,0,1.70E+01
19.28,-12.7573,-80.0824,0,4.30421,0,0,1.70E+01
19.3,-12.8462,-80.2881,0,4.30421,0,0,1.70E+01
19.32,-12.9346,-80.4925,0,4.30421,0,0,1.70E+01
19.34,-13.0224,-80.6956,0,4.30421,0,0,1.70E+01
19.36,-13.1097,-80.8974,0,4.30421,0,0,1.70E+01
19.38,-13.1964,-81.0979,0,4.30421,0,0,1.70E+01
19.4,-13.2826,-81.2972,0,4.30421,0,0,1.70E+01
19.42,-13.3682,-81.4951,0,4.30421,0,0,1.70E+01
19.44,-13.4533,-81.6918,0,4.30421,0,0,1.70E+01
19.46,-13.5378,-81.8872,0,4.30421,0,0,1.70E+01
19.48,-13.6217,-82.0813,0,4.30421,0,0,1.70E+01
19.5,-13.7051,-82.2741,0,4.30421,0,0,1.70E+01
19.52,-13.7879,-82.4657,0,4.30421,0,0,1.70E+01
19.54,-13.8702,-82.6559,0,4.30421,0,0,1.70E+01
19.56,-13.9519,-82.8449,0,4.30421,0,0,1.70E+01
19.58,-14.0331,-83.0325,0,4.30421,0,0,1.70E+01
19.6,-14.1137,-83.2189,7.30E-09,4.30421,-1.31E-08,5.49E-09,1.70E+01
19.62,-14.1938,-83.4041,0,4.30421,0,0,1.70E+01
19.64,-14.2733,-83.5879,7.30E-09,4.30422,-1.31E-08,5.49E-09,1.70E+01
19.66,-14.3522,-83.7704,7.30E-09,4.30424,-1.31E-08,5.49E-09,1.70E+01
19.68,-14.4306,-83.9517,7.30E-09,4.30426,-1.31E-08,5.49E-09,1.70E+01
19.7,-14.5084,-84.1316,-7.30E-09,4.30427,1.31E-08,-5.49E-09,1.70E+01
19.72,-14.5857,-84.3103,-9.89E-16,4.30429,2.63E-08,7.58E-15,1.70E+01
19.74,-14.6624,-84.4877,-1.46E-08,4.3043,-2.25E-14,-1.10E-08,1.70E+01
19.76,-14.7386,-84.6639,-9.89E-16,4.30432,2.63E-08,7.58E-15,1.70E+01
19.78,-14.8142,-84.8387,-7.30E-09,4.30433,1.31E-08,-5.49E-09,1.70E+01
19.8,-14.8893,-85.0122,-7.30E-09,4.30435,1.31E-08,-5.49E-09,1.70E+01
19.82,-14.9637,-85.1845,0,4.30436,0,0,1.70E+01
19.84,-15.0377,-85.3555,0,4.30438,0,0,1.70E+01
19.86,-15.1111,-85.5252,0,4.30439,0,0,1.70E+01
19.88,-15.1839,-85.6936,7.60E-09,4.3044,-1.31E-08,-5.49E-09,1.70E+01
19.9,-15.2562,-85.8607,0,4.30442,0,0,1.70E+01
19.92,-15.3279,-86.0265,1.49E-08,4.30443,-2.63E-08,2.31E-15,1.70E+01
19.94,-15.3991,-86.1911,1.49E-08,4.30445,-2.63E-08,2.31E-15,1.70E+01
19.96,-15.4697,-86.3543,1.49E-08,4.30447,-2.63E-08,2.31E-15,1.70E+01
19.98,-15.5397,-86.5163,1.49E-08,4.30458,-2.63E-08,2.31E-15,1.70E+01
20,-15.6092,-86.677,7.30E-09,4.30469,1.31E-08,5.49E-09,1.70E+01
20.02,-15.6781,-86.8365,-2.99E-10,4.30479,2.25E-14,1.10E-08,8.00E+00
20.04,-15.7464,-86.9946,-2.99E-10,4.3049,2.25E-14,1.10E-08,8.00E+00
20.06,-15.8142,-87.1514,7.30E-09,4.305,1.31E-08,5.49E-09,8.00E+00
20.08,-15.8815,-87.307,-2.99E-10,4.30511,2.25E-14,1.10E-08,8.00E+00
20.1,-15.9481,-87.4613,-7.60E-09,4.30536,1.31E-08,5.49E-09,8.00E+00
20.12,-16.014,-87.6144,0,4.30576,0,0,8.00E+00
20.14,-16.0794,-87.7662,0,4.30616,0,0,8.00E+00
20.16,-16.1442,-87.9167,0,4.30655,0,0,8.00E+00
20.18,-16.2085,-88.066,0,4.30694,0,0,8.00E+00
20.2,-16.2722,-88.2139,7.30E-09,4.30732,-1.31E-08,5.49E-09,8.00E+00
20.22,-16.3357,-88.3613,7.30E-09,4.30771,-1.31E-08,5.49E-09,8.00E+00
20.24,-16.399,-88.5081,1.49E-08,4.30809,-2.63E-08,2.31E-15,8.00E+00
20.26,-16.462,-88.6544,1.49E-08,4.30847,-2.63E-08,2.31E-15,8.00E+00
20.28,-16.5247,-88.8002,1.49E-08,4.30885,-2.63E-08,2.31E-15,8.00E+00
20.3,-16.5873,-88.9453,1.49E-08,4.30923,-2.63E-08,2.31E-15,8.00E+00
20.32,-16.6488,-89.0903,1.49E-08,4.30935,-2.63E-08,2.31E-15,8.00E+00
20.34,-16.71,-89.2348,1.49E-08,4.30945,-2.63E-08,2.31E-15,8.00E+00
20.36,-16.771,-89.3786,1.49E-08,4.30956,-2.63E-08,2.31E-15,8.00E+00
20.38,-16.8317,-89.522,1.49E-08,4.30966,-2.63E-08,2.31E-15,8.00E+00
20.4,-16.8923,-89.6648,1.49E-08,4.30977,-2.63E-08,2.31E-15,8.00E+00
20.42,-16.9526,-89.807,1.49E-08,4.30987,-2.63E-08,2.31E-15,8.00E+00
20.44,-17.0126,-89.9487,7.30E-09,4.30998,-1.31E-08,5.49E-09,8.00E+00
20.46,-17.0725,-90.0898,7.30E-09,4.31008,-1.31E-08,5.49E-09,8.00E+00
20.48,-17.132,-90.2304,7.30E-09,4.31019,-1.31E-08,5.49E-09,8.00E+00
20.5,-17.1914,-90.3704,7.30E-09,4.31029,-1.31E-08,5.49E-09,8.00E+00
20.52,-17.2505,-90.5098,0,4.31039,0,0,8.00E+00
20.54,-17.3094,-90.6487,0,4.3105,0,0,8.00E+00
20.56,-17.3681,-90.7871,7.60E-09,4.3106,-1.31E-08,-5.49E-09,8.00E+00
20.58,-17.4265,-90.9249,7.60E-09,4.3107,-1.31E-08,-5.49E-09,8.00E+00
20.6,-17.4847,-91.0622,7.60E-09,4.3108,-1.31E-08,-5.49E-09,8.00E+00
20.62,-17.5426,-91.1989,7.60E-09,4.3109,-1.31E-08,-5.49E-09,8.00E+00
20.64,-17.6004,-91.335,7.60E-09,4.311,-1.31E-08,-5.49E-09,8.00E+00
20.66,-17.6578,-91.4706,7.60E-09,4.3111,-1.31E-08,-5.49E-09,8.00E+00
20.68,-17.7151,-91.6057,7.60E-09,4.3112,-1.31E-08,-5.49E-09,8.00E+00
20.7,-17.7721,-91.7402,1.49E-08,4.3113,-2.63E-08,2.31E-15,8.00E+00
20.72,-17.8289,-91.8741,1.49E-08,4.3114,1.52E-20,9.89E-15,8.00E+00
20.74,-17.8875,-92.0066,1.49E-08,4.31141,-2.63E-08,2.31E-15,8.00E+00
20.76,-17.9446,-92.1391,1.49E-08,4.31141,-2.63E-08,2.31E-15,8.00E+00
20.78,-18.0002,-92.2716,1.49E-08,4.31141,-2.63E-08,2.31E-15,8.00E+00
20.8,-18.0556,-92.4035,2.22E-08,4.31142,-1.31E-08,5.49E-09,8.00E+00
20.82,-18.1108,-92.5349,2.22E-08,4.31142,-1.31E-08,5.49E-09,8.00E+00
20.84,-18.1657,-92.6657,2.22E-08,4.31142,-1.31E-08,5.49E-09,8.00E+00
20.86,-18.2204,-92.7959,2.22E-08,4.31143,-1.31E-08,5.49E-09,8.00E+00
20.88,-18.2749,-92.9256,1.49E-08,4.31143,-2.63E-08,2.31E-15,8.00E+00
20.9,-18.3277,-93.0554,1.49E-08,4.30521,-1.52E-20,-9.89E-15,8.00E+00
20.92,-18.3793,-93.185,0,4.29378,0,0,8.00E+00
20.94,-18.4408,-93.3095,-1.52E-08,4.27198,2.25E-14,1.10E-08,8.00E+00
20.96,-18.5015,-93.4337,-7.60E-09,4.26357,1.31E-08,5.49E-09,8.00E+00
20.98,-18.5612,-93.5578,0,4.27072,0,0,8.00E+00
21,-18.6206,-93.6813,-1.49E-08,4.27784,2.63E-08,-2.32E-15,8.00E+00
21.02,-18.6776,-93.8053,0,4.28777,0,0,8.00E+00
21.04,-18.7323,-93.9297,-7.60E-09,4.30054,-1.31E-08,5.49E-09,8.00E+00
21.06,-18.7867,-94.0536,-7.60E-09,4.31326,-1.31E-08,5.49E-09,8.00E+00
21.08,-18.8385,-94.1778,0,4.32694,0,0,8.00E+00
21.1,-18.8871,-94.3028,-7.60E-09,4.34187,1.31E-08,5.49E-09,8.00E+00
21.12,-18.9354,-94.4272,7.60E-09,4.35673,1.31E-08,-5.49E-09,8.00E+00
21.14,-18.9819,-94.5517,2.98E-10,4.37103,-2.25E-14,-1.10E-08,8.00E+00
21.16,-19.0234,-94.6773,0,4.38387,0,0,8.00E+00
21.18,-19.0648,-94.8023,7.60E-09,4.39666,-1.31E-08,-5.49E-09,8.00E+00
21.2,-19.1059,-94.9267,2.95E-10,4.40939,-2.63E-08,-1.10E-08,8.00E+00
21.22,-19.1415,-95.0523,7.60E-09,4.43276,-1.31E-08,-5.49E-09,8.00E+00
21.24,-19.1766,-95.1773,2.89E-10,4.45652,-2.25E-14,-1.10E-08,8.00E+00
21.26,-19.2071,-95.303,7.59E-09,4.47533,-1.31E-08,-5.49E-09,8.00E+00
21.28,-19.2373,-95.428,7.59E-09,4.49391,-1.31E-08,-5.49E-09,8.00E+00
21.3,-19.2628,-95.5535,7.58E-09,4.51313,-1.31E-08,-5.49E-09,8.00E+00
21.32,-19.2878,-95.6785,7.58E-09,4.53231,-1.31E-08,-5.49E-09,8.00E+00
21.34,-19.3084,-95.8037,0,4.54614,0,0,8.00E+00
21.36,-19.3281,-95.9284,7.59E-09,4.55889,1.31E-08,-5.49E-09,8.00E+00
21.38,-19.3448,-96.053,-1.49E-08,4.60319,-1.51E-20,-9.89E-15,8.00E+00
21.4,-19.3584,-96.1773,-7.31E-09,4.61724,1.31E-08,-5.49E-09,8.00E+00
